Interpolation Weights at U-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indx5   indx6    XIdgO       XIrg      XIdgR     Jdg   indx8    ETAdgO     ETArg      ETAdgT 
0000271  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    32    2181    2182   31.00000   31.00000   32.00000    26    2267   25.50000   25.50000   26.50000
0000272  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    32    2181    2182   31.00000   31.33333   32.00000    26    2267   25.50000   25.50000   26.50000
0000273  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    32    2181    2182   31.00000   31.66667   32.00000    26    2267   25.50000   25.50000   26.50000
0000274  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    33    2182    2183   32.00000   32.00000   33.00000    26    2268   25.50000   25.50000   26.50000
0000275  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    33    2182    2183   32.00000   32.33333   33.00000    26    2268   25.50000   25.50000   26.50000
0000276  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    33    2182    2183   32.00000   32.66667   33.00000    26    2268   25.50000   25.50000   26.50000
0000277  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    34    2183    2184   33.00000   33.00000   34.00000    26    2269   25.50000   25.50000   26.50000
0000278  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    34    2183    2184   33.00000   33.33333   34.00000    26    2269   25.50000   25.50000   26.50000
0000279  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    34    2183    2184   33.00000   33.66667   34.00000    26    2269   25.50000   25.50000   26.50000
0000280  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    35    2184    2185   34.00000   34.00000   35.00000    26    2270   25.50000   25.50000   26.50000
0000281  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    35    2184    2185   34.00000   34.33333   35.00000    26    2270   25.50000   25.50000   26.50000
0000282  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    35    2184    2185   34.00000   34.66667   35.00000    26    2270   25.50000   25.50000   26.50000
0000283  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    36    2185    2186   35.00000   35.00000   36.00000    26    2271   25.50000   25.50000   26.50000
0000284  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    36    2185    2186   35.00000   35.33333   36.00000    26    2271   25.50000   25.50000   26.50000
0000285  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    36    2185    2186   35.00000   35.66667   36.00000    26    2271   25.50000   25.50000   26.50000
0000286  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    37    2186    2187   36.00000   36.00000   37.00000    26    2272   25.50000   25.50000   26.50000
0000287  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    37    2186    2187   36.00000   36.33333   37.00000    26    2272   25.50000   25.50000   26.50000
0000288  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    37    2186    2187   36.00000   36.66667   37.00000    26    2272   25.50000   25.50000   26.50000
0000289  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    38    2187    2188   37.00000   37.00000   38.00000    26    2273   25.50000   25.50000   26.50000
0000290  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    38    2187    2188   37.00000   37.33333   38.00000    26    2273   25.50000   25.50000   26.50000
0000291  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    38    2187    2188   37.00000   37.66667   38.00000    26    2273   25.50000   25.50000   26.50000
0000292  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    39    2188    2189   38.00000   38.00000   39.00000    26    2274   25.50000   25.50000   26.50000
0000293  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    39    2188    2189   38.00000   38.33333   39.00000    26    2274   25.50000   25.50000   26.50000
0000294  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    39    2188    2189   38.00000   38.66667   39.00000    26    2274   25.50000   25.50000   26.50000
0000295  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    40    2189    2190   39.00000   39.00000   40.00000    26    2275   25.50000   25.50000   26.50000
0000296  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    40    2189    2190   39.00000   39.33333   40.00000    26    2275   25.50000   25.50000   26.50000
0000297  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    40    2189    2190   39.00000   39.66667   40.00000    26    2275   25.50000   25.50000   26.50000
0000298  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    41    2190    2191   40.00000   40.00000   41.00000    26    2276   25.50000   25.50000   26.50000
0000299  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    41    2190    2191   40.00000   40.33333   41.00000    26    2276   25.50000   25.50000   26.50000
0000300  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    41    2190    2191   40.00000   40.66667   41.00000    26    2276   25.50000   25.50000   26.50000
0000301  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    42    2191    2192   41.00000   41.00000   42.00000    26    2277   25.50000   25.50000   26.50000
0000302  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    42    2191    2192   41.00000   41.33333   42.00000    26    2277   25.50000   25.50000   26.50000
0000303  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    42    2191    2192   41.00000   41.66667   42.00000    26    2277   25.50000   25.50000   26.50000
0000304  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    43    2192    2193   42.00000   42.00000   43.00000    26    2278   25.50000   25.50000   26.50000
0000305  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    43    2192    2193   42.00000   42.33333   43.00000    26    2278   25.50000   25.50000   26.50000
0000306  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    43    2192    2193   42.00000   42.66667   43.00000    26    2278   25.50000   25.50000   26.50000
0000307  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    44    2193    2194   43.00000   43.00000   44.00000    26    2279   25.50000   25.50000   26.50000
0000308  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    44    2193    2194   43.00000   43.33333   44.00000    26    2279   25.50000   25.50000   26.50000
0000309  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    44    2193    2194   43.00000   43.66667   44.00000    26    2279   25.50000   25.50000   26.50000
0000310  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45    2194    2195   44.00000   44.00000   45.00000    26    2280   25.50000   25.50000   26.50000
0000311  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45    2194    2195   44.00000   44.33333   45.00000    26    2280   25.50000   25.50000   26.50000
0000312  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    45    2194    2195   44.00000   44.66667   45.00000    26    2280   25.50000   25.50000   26.50000
0000313  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    46    2195    2196   45.00000   45.00000   46.00000    26    2281   25.50000   25.50000   26.50000
0000314  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    46    2195    2196   45.00000   45.33333   46.00000    26    2281   25.50000   25.50000   26.50000
0000315  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    46    2195    2196   45.00000   45.66667   46.00000    26    2281   25.50000   25.50000   26.50000
0000316  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    47    2196    2197   46.00000   46.00000   47.00000    26    2282   25.50000   25.50000   26.50000
0000317  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    47    2196    2197   46.00000   46.33333   47.00000    26    2282   25.50000   25.50000   26.50000
0000318  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    47    2196    2197   46.00000   46.66667   47.00000    26    2282   25.50000   25.50000   26.50000
0000319  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    48    2197    2198   47.00000   47.00000   48.00000    26    2283   25.50000   25.50000   26.50000
0000320  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    48    2197    2198   47.00000   47.33333   48.00000    26    2283   25.50000   25.50000   26.50000
0000321  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    48    2197    2198   47.00000   47.66667   48.00000    26    2283   25.50000   25.50000   26.50000
0000322  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    49    2198    2199   48.00000   48.00000   49.00000    26    2284   25.50000   25.50000   26.50000
0000323  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    49    2198    2199   48.00000   48.33333   49.00000    26    2284   25.50000   25.50000   26.50000
0000324  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    49    2198    2199   48.00000   48.66667   49.00000    26    2284   25.50000   25.50000   26.50000
0000325  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    50    2199    2200   49.00000   49.00000   50.00000    26    2285   25.50000   25.50000   26.50000
0000326  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    50    2199    2200   49.00000   49.33333   50.00000    26    2285   25.50000   25.50000   26.50000
0000327  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    50    2199    2200   49.00000   49.66667   50.00000    26    2285   25.50000   25.50000   26.50000
0000328  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    51    2200    2201   50.00000   50.00000   51.00000    26    2286   25.50000   25.50000   26.50000
0000329  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    51    2200    2201   50.00000   50.33333   51.00000    26    2286   25.50000   25.50000   26.50000
0000330  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    51    2200    2201   50.00000   50.66667   51.00000    26    2286   25.50000   25.50000   26.50000
0000331  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    52    2201    2202   51.00000   51.00000   52.00000    26    2287   25.50000   25.50000   26.50000
0000332  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    52    2201    2202   51.00000   51.33333   52.00000    26    2287   25.50000   25.50000   26.50000
0000333  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    52    2201    2202   51.00000   51.66667   52.00000    26    2287   25.50000   25.50000   26.50000
0000334  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    53    2202    2203   52.00000   52.00000   53.00000    26    2288   25.50000   25.50000   26.50000
0000335  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    53    2202    2203   52.00000   52.33333   53.00000    26    2288   25.50000   25.50000   26.50000
0000336  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    53    2202    2203   52.00000   52.66667   53.00000    26    2288   25.50000   25.50000   26.50000
0000337  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    54    2203    2204   53.00000   53.00000   54.00000    26    2289   25.50000   25.50000   26.50000
0000338  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    54    2203    2204   53.00000   53.33333   54.00000    26    2289   25.50000   25.50000   26.50000
0000339  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    54    2203    2204   53.00000   53.66667   54.00000    26    2289   25.50000   25.50000   26.50000
0000340  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    55    2204    2205   54.00000   54.00000   55.00000    26    2290   25.50000   25.50000   26.50000
0000341  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    55    2204    2205   54.00000   54.33333   55.00000    26    2290   25.50000   25.50000   26.50000
0000342  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    55    2204    2205   54.00000   54.66667   55.00000    26    2290   25.50000   25.50000   26.50000
0000343  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    56    2205    2206   55.00000   55.00000   56.00000    26    2291   25.50000   25.50000   26.50000
0000344  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    56    2205    2206   55.00000   55.33333   56.00000    26    2291   25.50000   25.50000   26.50000
0000345  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    56    2205    2206   55.00000   55.66667   56.00000    26    2291   25.50000   25.50000   26.50000
0000346  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    57    2206    2207   56.00000   56.00000   57.00000    26    2292   25.50000   25.50000   26.50000
0000347  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    57    2206    2207   56.00000   56.33333   57.00000    26    2292   25.50000   25.50000   26.50000
0000348  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    57    2206    2207   56.00000   56.66667   57.00000    26    2292   25.50000   25.50000   26.50000
0000349  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    58    2207    2208   57.00000   57.00000   58.00000    26    2293   25.50000   25.50000   26.50000
0000350  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    58    2207    2208   57.00000   57.33333   58.00000    26    2293   25.50000   25.50000   26.50000
0000351  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    58    2207    2208   57.00000   57.66667   58.00000    26    2293   25.50000   25.50000   26.50000
0000352  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    59    2208    2209   58.00000   58.00000   59.00000    26    2294   25.50000   25.50000   26.50000
0000353  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    59    2208    2209   58.00000   58.33333   59.00000    26    2294   25.50000   25.50000   26.50000
0000354  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    59    2208    2209   58.00000   58.66667   59.00000    26    2294   25.50000   25.50000   26.50000
0000355  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    60    2209    2210   59.00000   59.00000   60.00000    26    2295   25.50000   25.50000   26.50000
0000356  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    2209    2210   59.00000   59.33333   60.00000    26    2295   25.50000   25.50000   26.50000
0000357  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    2209    2210   59.00000   59.66667   60.00000    26    2295   25.50000   25.50000   26.50000
0000358  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    2210    2211   60.00000   60.00000   61.00000    26    2296   25.50000   25.50000   26.50000
0000359  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    2210    2211   60.00000   60.33333   61.00000    26    2296   25.50000   25.50000   26.50000
0000360  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    2210    2211   60.00000   60.66667   61.00000    26    2296   25.50000   25.50000   26.50000
0000361  6.66667e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01    22    2171    2172   21.00000   21.00000   22.00000    26    2257   25.50000   25.83333   26.50000
0000362  4.44444e-01  2.22222e-01  1.11111e-01  0.00000e+00  7.77778e-01    22    2171    2172   21.00000   21.33333   22.00000    26    2257   25.50000   25.83333   26.50000
0000363  2.22222e-01  4.44444e-01  2.22222e-01  0.00000e+00  8.88889e-01    22    2171    2172   21.00000   21.66667   22.00000    26    2257   25.50000   25.83333   26.50000
0000364  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    23    2172    2173   22.00000   22.00000   23.00000    26    2258   25.50000   25.83333   26.50000
0000365  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    23    2172    2173   22.00000   22.33333   23.00000    26    2258   25.50000   25.83333   26.50000
0000366  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    23    2172    2173   22.00000   22.66667   23.00000    26    2258   25.50000   25.83333   26.50000
0000367  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    24    2173    2174   23.00000   23.00000   24.00000    26    2259   25.50000   25.83333   26.50000
0000368  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    24    2173    2174   23.00000   23.33333   24.00000    26    2259   25.50000   25.83333   26.50000
0000369  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    24    2173    2174   23.00000   23.66667   24.00000    26    2259   25.50000   25.83333   26.50000
0000370  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    25    2174    2175   24.00000   24.00000   25.00000    26    2260   25.50000   25.83333   26.50000
0000371  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    25    2174    2175   24.00000   24.33333   25.00000    26    2260   25.50000   25.83333   26.50000
0000372  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    25    2174    2175   24.00000   24.66667   25.00000    26    2260   25.50000   25.83333   26.50000
0000373  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    26    2175    2176   25.00000   25.00000   26.00000    26    2261   25.50000   25.83333   26.50000
0000374  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    26    2175    2176   25.00000   25.33333   26.00000    26    2261   25.50000   25.83333   26.50000
0000375  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    26    2175    2176   25.00000   25.66667   26.00000    26    2261   25.50000   25.83333   26.50000
0000376  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    27    2176    2177   26.00000   26.00000   27.00000    26    2262   25.50000   25.83333   26.50000
0000377  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    27    2176    2177   26.00000   26.33333   27.00000    26    2262   25.50000   25.83333   26.50000
0000378  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    27    2176    2177   26.00000   26.66667   27.00000    26    2262   25.50000   25.83333   26.50000
0000379  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    28    2177    2178   27.00000   27.00000   28.00000    26    2263   25.50000   25.83333   26.50000
0000380  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    28    2177    2178   27.00000   27.33333   28.00000    26    2263   25.50000   25.83333   26.50000
0000381  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    28    2177    2178   27.00000   27.66667   28.00000    26    2263   25.50000   25.83333   26.50000
0000382  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    29    2178    2179   28.00000   28.00000   29.00000    26    2264   25.50000   25.83333   26.50000
0000383  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    29    2178    2179   28.00000   28.33333   29.00000    26    2264   25.50000   25.83333   26.50000
0000384  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    29    2178    2179   28.00000   28.66667   29.00000    26    2264   25.50000   25.83333   26.50000
0000385  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    30    2179    2180   29.00000   29.00000   30.00000    26    2265   25.50000   25.83333   26.50000
0000386  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    30    2179    2180   29.00000   29.33333   30.00000    26    2265   25.50000   25.83333   26.50000
0000387  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    30    2179    2180   29.00000   29.66667   30.00000    26    2265   25.50000   25.83333   26.50000
0000388  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    31    2180    2181   30.00000   30.00000   31.00000    26    2266   25.50000   25.83333   26.50000
0000389  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    31    2180    2181   30.00000   30.33333   31.00000    26    2266   25.50000   25.83333   26.50000
0000390  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    31    2180    2181   30.00000   30.66667   31.00000    26    2266   25.50000   25.83333   26.50000
0000391  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    32    2181    2182   31.00000   31.00000   32.00000    26    2267   25.50000   25.83333   26.50000
0000392  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    32    2181    2182   31.00000   31.33333   32.00000    26    2267   25.50000   25.83333   26.50000
0000393  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    32    2181    2182   31.00000   31.66667   32.00000    26    2267   25.50000   25.83333   26.50000
0000394  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    33    2182    2183   32.00000   32.00000   33.00000    26    2268   25.50000   25.83333   26.50000
0000395  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    33    2182    2183   32.00000   32.33333   33.00000    26    2268   25.50000   25.83333   26.50000
0000396  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    33    2182    2183   32.00000   32.66667   33.00000    26    2268   25.50000   25.83333   26.50000
0000397  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    34    2183    2184   33.00000   33.00000   34.00000    26    2269   25.50000   25.83333   26.50000
0000398  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    34    2183    2184   33.00000   33.33333   34.00000    26    2269   25.50000   25.83333   26.50000
0000399  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    34    2183    2184   33.00000   33.66667   34.00000    26    2269   25.50000   25.83333   26.50000
0000400  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    35    2184    2185   34.00000   34.00000   35.00000    26    2270   25.50000   25.83333   26.50000
0000401  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    35    2184    2185   34.00000   34.33333   35.00000    26    2270   25.50000   25.83333   26.50000
0000402  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    35    2184    2185   34.00000   34.66667   35.00000    26    2270   25.50000   25.83333   26.50000
0000403  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    36    2185    2186   35.00000   35.00000   36.00000    26    2271   25.50000   25.83333   26.50000
0000404  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    36    2185    2186   35.00000   35.33333   36.00000    26    2271   25.50000   25.83333   26.50000
0000405  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    36    2185    2186   35.00000   35.66667   36.00000    26    2271   25.50000   25.83333   26.50000
0000406  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    37    2186    2187   36.00000   36.00000   37.00000    26    2272   25.50000   25.83333   26.50000
0000407  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    37    2186    2187   36.00000   36.33333   37.00000    26    2272   25.50000   25.83333   26.50000
0000408  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    37    2186    2187   36.00000   36.66667   37.00000    26    2272   25.50000   25.83333   26.50000
0000409  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    38    2187    2188   37.00000   37.00000   38.00000    26    2273   25.50000   25.83333   26.50000
0000410  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    38    2187    2188   37.00000   37.33333   38.00000    26    2273   25.50000   25.83333   26.50000
0000411  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    38    2187    2188   37.00000   37.66667   38.00000    26    2273   25.50000   25.83333   26.50000
0000412  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    39    2188    2189   38.00000   38.00000   39.00000    26    2274   25.50000   25.83333   26.50000
0000413  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    39    2188    2189   38.00000   38.33333   39.00000    26    2274   25.50000   25.83333   26.50000
0000414  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    39    2188    2189   38.00000   38.66667   39.00000    26    2274   25.50000   25.83333   26.50000
0000415  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    40    2189    2190   39.00000   39.00000   40.00000    26    2275   25.50000   25.83333   26.50000
0000416  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    40    2189    2190   39.00000   39.33333   40.00000    26    2275   25.50000   25.83333   26.50000
0000417  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    40    2189    2190   39.00000   39.66667   40.00000    26    2275   25.50000   25.83333   26.50000
0000418  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    41    2190    2191   40.00000   40.00000   41.00000    26    2276   25.50000   25.83333   26.50000
0000419  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    41    2190    2191   40.00000   40.33333   41.00000    26    2276   25.50000   25.83333   26.50000
0000420  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    41    2190    2191   40.00000   40.66667   41.00000    26    2276   25.50000   25.83333   26.50000
0000421  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    42    2191    2192   41.00000   41.00000   42.00000    26    2277   25.50000   25.83333   26.50000
0000422  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    42    2191    2192   41.00000   41.33333   42.00000    26    2277   25.50000   25.83333   26.50000
0000423  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    42    2191    2192   41.00000   41.66667   42.00000    26    2277   25.50000   25.83333   26.50000
0000424  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    43    2192    2193   42.00000   42.00000   43.00000    26    2278   25.50000   25.83333   26.50000
0000425  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    43    2192    2193   42.00000   42.33333   43.00000    26    2278   25.50000   25.83333   26.50000
0000426  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    43    2192    2193   42.00000   42.66667   43.00000    26    2278   25.50000   25.83333   26.50000
0000427  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    44    2193    2194   43.00000   43.00000   44.00000    26    2279   25.50000   25.83333   26.50000
0000428  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    44    2193    2194   43.00000   43.33333   44.00000    26    2279   25.50000   25.83333   26.50000
0000429  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    44    2193    2194   43.00000   43.66667   44.00000    26    2279   25.50000   25.83333   26.50000
