Interpolation Weights at V-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indx5   indx6    XIdgO       XIrg      XIdgR     Jdg   indx8    ETAdgO     ETArg      ETAdgT 
0000287  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    36    2124    2125   35.50000   35.50000   36.50000    26    2211   25.00000   25.66667   26.00000
0000288  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    36    2124    2125   35.50000   35.83333   36.50000    26    2211   25.00000   25.66667   26.00000
0000289  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    36    2124    2125   35.50000   36.16667   36.50000    26    2211   25.00000   25.66667   26.00000
0000290  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    37    2125    2126   36.50000   36.50000   37.50000    26    2212   25.00000   25.66667   26.00000
0000291  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    37    2125    2126   36.50000   36.83333   37.50000    26    2212   25.00000   25.66667   26.00000
0000292  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    37    2125    2126   36.50000   37.16667   37.50000    26    2212   25.00000   25.66667   26.00000
0000293  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    38    2126    2127   37.50000   37.50000   38.50000    26    2213   25.00000   25.66667   26.00000
0000294  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    38    2126    2127   37.50000   37.83333   38.50000    26    2213   25.00000   25.66667   26.00000
0000295  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    38    2126    2127   37.50000   38.16667   38.50000    26    2213   25.00000   25.66667   26.00000
0000296  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    39    2127    2128   38.50000   38.50000   39.50000    26    2214   25.00000   25.66667   26.00000
0000297  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    39    2127    2128   38.50000   38.83333   39.50000    26    2214   25.00000   25.66667   26.00000
0000298  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    39    2127    2128   38.50000   39.16667   39.50000    26    2214   25.00000   25.66667   26.00000
0000299  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    40    2128    2129   39.50000   39.50000   40.50000    26    2215   25.00000   25.66667   26.00000
0000300  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    40    2128    2129   39.50000   39.83333   40.50000    26    2215   25.00000   25.66667   26.00000
0000301  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    40    2128    2129   39.50000   40.16667   40.50000    26    2215   25.00000   25.66667   26.00000
0000302  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    41    2129    2130   40.50000   40.50000   41.50000    26    2216   25.00000   25.66667   26.00000
0000303  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    41    2129    2130   40.50000   40.83333   41.50000    26    2216   25.00000   25.66667   26.00000
0000304  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    41    2129    2130   40.50000   41.16667   41.50000    26    2216   25.00000   25.66667   26.00000
0000305  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    42    2130    2131   41.50000   41.50000   42.50000    26    2217   25.00000   25.66667   26.00000
0000306  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    42    2130    2131   41.50000   41.83333   42.50000    26    2217   25.00000   25.66667   26.00000
0000307  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    42    2130    2131   41.50000   42.16667   42.50000    26    2217   25.00000   25.66667   26.00000
0000308  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    43    2131    2132   42.50000   42.50000   43.50000    26    2218   25.00000   25.66667   26.00000
0000309  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    43    2131    2132   42.50000   42.83333   43.50000    26    2218   25.00000   25.66667   26.00000
0000310  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    43    2131    2132   42.50000   43.16667   43.50000    26    2218   25.00000   25.66667   26.00000
0000311  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    44    2132    2133   43.50000   43.50000   44.50000    26    2219   25.00000   25.66667   26.00000
0000312  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    44    2132    2133   43.50000   43.83333   44.50000    26    2219   25.00000   25.66667   26.00000
0000313  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    44    2132    2133   43.50000   44.16667   44.50000    26    2219   25.00000   25.66667   26.00000
0000314  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45    2133    2134   44.50000   44.50000   45.50000    26    2220   25.00000   25.66667   26.00000
0000315  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45    2133    2134   44.50000   44.83333   45.50000    26    2220   25.00000   25.66667   26.00000
0000316  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    45    2133    2134   44.50000   45.16667   45.50000    26    2220   25.00000   25.66667   26.00000
0000317  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    46    2134    2135   45.50000   45.50000   46.50000    26    2221   25.00000   25.66667   26.00000
0000318  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    46    2134    2135   45.50000   45.83333   46.50000    26    2221   25.00000   25.66667   26.00000
0000319  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    46    2134    2135   45.50000   46.16667   46.50000    26    2221   25.00000   25.66667   26.00000
0000320  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    47    2135    2136   46.50000   46.50000   47.50000    26    2222   25.00000   25.66667   26.00000
0000321  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    47    2135    2136   46.50000   46.83333   47.50000    26    2222   25.00000   25.66667   26.00000
0000322  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    47    2135    2136   46.50000   47.16667   47.50000    26    2222   25.00000   25.66667   26.00000
0000323  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    48    2136    2137   47.50000   47.50000   48.50000    26    2223   25.00000   25.66667   26.00000
0000324  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    48    2136    2137   47.50000   47.83333   48.50000    26    2223   25.00000   25.66667   26.00000
0000325  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    48    2136    2137   47.50000   48.16667   48.50000    26    2223   25.00000   25.66667   26.00000
0000326  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    49    2137    2138   48.50000   48.50000   49.50000    26    2224   25.00000   25.66667   26.00000
0000327  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    49    2137    2138   48.50000   48.83333   49.50000    26    2224   25.00000   25.66667   26.00000
0000328  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    49    2137    2138   48.50000   49.16667   49.50000    26    2224   25.00000   25.66667   26.00000
0000329  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    50    2138    2139   49.50000   49.50000   50.50000    26    2225   25.00000   25.66667   26.00000
0000330  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    50    2138    2139   49.50000   49.83333   50.50000    26    2225   25.00000   25.66667   26.00000
0000331  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    50    2138    2139   49.50000   50.16667   50.50000    26    2225   25.00000   25.66667   26.00000
0000332  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    51    2139    2140   50.50000   50.50000   51.50000    26    2226   25.00000   25.66667   26.00000
0000333  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    51    2139    2140   50.50000   50.83333   51.50000    26    2226   25.00000   25.66667   26.00000
0000334  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    51    2139    2140   50.50000   51.16667   51.50000    26    2226   25.00000   25.66667   26.00000
0000335  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    52    2140    2141   51.50000   51.50000   52.50000    26    2227   25.00000   25.66667   26.00000
0000336  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    52    2140    2141   51.50000   51.83333   52.50000    26    2227   25.00000   25.66667   26.00000
0000337  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    52    2140    2141   51.50000   52.16667   52.50000    26    2227   25.00000   25.66667   26.00000
0000338  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    53    2141    2142   52.50000   52.50000   53.50000    26    2228   25.00000   25.66667   26.00000
0000339  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    53    2141    2142   52.50000   52.83333   53.50000    26    2228   25.00000   25.66667   26.00000
0000340  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    53    2141    2142   52.50000   53.16667   53.50000    26    2228   25.00000   25.66667   26.00000
0000341  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    54    2142    2143   53.50000   53.50000   54.50000    26    2229   25.00000   25.66667   26.00000
0000342  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    54    2142    2143   53.50000   53.83333   54.50000    26    2229   25.00000   25.66667   26.00000
0000343  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    54    2142    2143   53.50000   54.16667   54.50000    26    2229   25.00000   25.66667   26.00000
0000344  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    55    2143    2144   54.50000   54.50000   55.50000    26    2230   25.00000   25.66667   26.00000
0000345  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    55    2143    2144   54.50000   54.83333   55.50000    26    2230   25.00000   25.66667   26.00000
0000346  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    55    2143    2144   54.50000   55.16667   55.50000    26    2230   25.00000   25.66667   26.00000
0000347  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    56    2144    2145   55.50000   55.50000   56.50000    26    2231   25.00000   25.66667   26.00000
0000348  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    56    2144    2145   55.50000   55.83333   56.50000    26    2231   25.00000   25.66667   26.00000
0000349  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    56    2144    2145   55.50000   56.16667   56.50000    26    2231   25.00000   25.66667   26.00000
0000350  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    57    2145    2146   56.50000   56.50000   57.50000    26    2232   25.00000   25.66667   26.00000
0000351  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    57    2145    2146   56.50000   56.83333   57.50000    26    2232   25.00000   25.66667   26.00000
0000352  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    57    2145    2146   56.50000   57.16667   57.50000    26    2232   25.00000   25.66667   26.00000
0000353  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    58    2146    2147   57.50000   57.50000   58.50000    26    2233   25.00000   25.66667   26.00000
0000354  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    58    2146    2147   57.50000   57.83333   58.50000    26    2233   25.00000   25.66667   26.00000
0000355  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    58    2146    2147   57.50000   58.16667   58.50000    26    2233   25.00000   25.66667   26.00000
0000356  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    59    2147    2148   58.50000   58.50000   59.50000    26    2234   25.00000   25.66667   26.00000
0000357  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    59    2147    2148   58.50000   58.83333   59.50000    26    2234   25.00000   25.66667   26.00000
0000358  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    59    2147    2148   58.50000   59.16667   59.50000    26    2234   25.00000   25.66667   26.00000
0000359  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    60    2148    2149   59.50000   59.50000   60.50000    26    2235   25.00000   25.66667   26.00000
0000360  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    60    2148    2149   59.50000   59.83333   60.50000    26    2235   25.00000   25.66667   26.00000
0000361  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    2148    2149   59.50000   60.16667   60.50000    26    2235   25.00000   25.66667   26.00000
0000362  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    2149    2150   60.50000   60.50000   61.50000    26    2236   25.00000   25.66667   26.00000
0000363  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    2149    2150   60.50000   60.83333   61.50000    26    2236   25.00000   25.66667   26.00000
0000364  0.00000e+00  3.33333e-01  0.00000e+00  0.00000e+00  3.33333e-01    21    2196    2197   20.50000   20.83333   21.50000    27    2283   26.00000   26.00000   27.00000
0000365  0.00000e+00  6.66667e-01  0.00000e+00  0.00000e+00  6.66667e-01    21    2196    2197   20.50000   21.16667   21.50000    27    2283   26.00000   26.00000   27.00000
0000366  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    22    2197    2198   21.50000   21.50000   22.50000    27    2284   26.00000   26.00000   27.00000
0000367  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    22    2197    2198   21.50000   21.83333   22.50000    27    2284   26.00000   26.00000   27.00000
0000368  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    22    2197    2198   21.50000   22.16667   22.50000    27    2284   26.00000   26.00000   27.00000
0000369  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    23    2198    2199   22.50000   22.50000   23.50000    27    2285   26.00000   26.00000   27.00000
0000370  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    23    2198    2199   22.50000   22.83333   23.50000    27    2285   26.00000   26.00000   27.00000
0000371  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    23    2198    2199   22.50000   23.16667   23.50000    27    2285   26.00000   26.00000   27.00000
0000372  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    24    2199    2200   23.50000   23.50000   24.50000    27    2286   26.00000   26.00000   27.00000
0000373  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    24    2199    2200   23.50000   23.83333   24.50000    27    2286   26.00000   26.00000   27.00000
0000374  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    24    2199    2200   23.50000   24.16667   24.50000    27    2286   26.00000   26.00000   27.00000
0000375  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    25    2200    2201   24.50000   24.50000   25.50000    27    2287   26.00000   26.00000   27.00000
0000376  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    25    2200    2201   24.50000   24.83333   25.50000    27    2287   26.00000   26.00000   27.00000
0000377  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    25    2200    2201   24.50000   25.16667   25.50000    27    2287   26.00000   26.00000   27.00000
0000378  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    26    2201    2202   25.50000   25.50000   26.50000    27    2288   26.00000   26.00000   27.00000
0000379  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    26    2201    2202   25.50000   25.83333   26.50000    27    2288   26.00000   26.00000   27.00000
0000380  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    26    2201    2202   25.50000   26.16667   26.50000    27    2288   26.00000   26.00000   27.00000
0000381  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    27    2202    2203   26.50000   26.50000   27.50000    27    2289   26.00000   26.00000   27.00000
0000382  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    27    2202    2203   26.50000   26.83333   27.50000    27    2289   26.00000   26.00000   27.00000
0000383  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    27    2202    2203   26.50000   27.16667   27.50000    27    2289   26.00000   26.00000   27.00000
0000384  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    28    2203    2204   27.50000   27.50000   28.50000    27    2290   26.00000   26.00000   27.00000
0000385  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    28    2203    2204   27.50000   27.83333   28.50000    27    2290   26.00000   26.00000   27.00000
0000386  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    28    2203    2204   27.50000   28.16667   28.50000    27    2290   26.00000   26.00000   27.00000
0000387  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    29    2204    2205   28.50000   28.50000   29.50000    27    2291   26.00000   26.00000   27.00000
0000388  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    29    2204    2205   28.50000   28.83333   29.50000    27    2291   26.00000   26.00000   27.00000
0000389  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    29    2204    2205   28.50000   29.16667   29.50000    27    2291   26.00000   26.00000   27.00000
0000390  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    30    2205    2206   29.50000   29.50000   30.50000    27    2292   26.00000   26.00000   27.00000
0000391  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    30    2205    2206   29.50000   29.83333   30.50000    27    2292   26.00000   26.00000   27.00000
0000392  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    30    2205    2206   29.50000   30.16667   30.50000    27    2292   26.00000   26.00000   27.00000
0000393  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    31    2206    2207   30.50000   30.50000   31.50000    27    2293   26.00000   26.00000   27.00000
0000394  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    31    2206    2207   30.50000   30.83333   31.50000    27    2293   26.00000   26.00000   27.00000
0000395  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    31    2206    2207   30.50000   31.16667   31.50000    27    2293   26.00000   26.00000   27.00000
0000396  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    32    2207    2208   31.50000   31.50000   32.50000    27    2294   26.00000   26.00000   27.00000
0000397  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    32    2207    2208   31.50000   31.83333   32.50000    27    2294   26.00000   26.00000   27.00000
0000398  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    32    2207    2208   31.50000   32.16667   32.50000    27    2294   26.00000   26.00000   27.00000
0000399  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    33    2208    2209   32.50000   32.50000   33.50000    27    2295   26.00000   26.00000   27.00000
0000400  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    33    2208    2209   32.50000   32.83333   33.50000    27    2295   26.00000   26.00000   27.00000
0000401  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    33    2208    2209   32.50000   33.16667   33.50000    27    2295   26.00000   26.00000   27.00000
0000402  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    34    2209    2210   33.50000   33.50000   34.50000    27    2296   26.00000   26.00000   27.00000
0000403  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    34    2209    2210   33.50000   33.83333   34.50000    27    2296   26.00000   26.00000   27.00000
0000404  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    34    2209    2210   33.50000   34.16667   34.50000    27    2296   26.00000   26.00000   27.00000
0000405  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    35    2210    2211   34.50000   34.50000   35.50000    27    2297   26.00000   26.00000   27.00000
0000406  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    35    2210    2211   34.50000   34.83333   35.50000    27    2297   26.00000   26.00000   27.00000
0000407  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    35    2210    2211   34.50000   35.16667   35.50000    27    2297   26.00000   26.00000   27.00000
0000408  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    36    2211    2212   35.50000   35.50000   36.50000    27    2298   26.00000   26.00000   27.00000
0000409  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    36    2211    2212   35.50000   35.83333   36.50000    27    2298   26.00000   26.00000   27.00000
0000410  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    36    2211    2212   35.50000   36.16667   36.50000    27    2298   26.00000   26.00000   27.00000
0000411  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    37    2212    2213   36.50000   36.50000   37.50000    27    2299   26.00000   26.00000   27.00000
0000412  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    37    2212    2213   36.50000   36.83333   37.50000    27    2299   26.00000   26.00000   27.00000
0000413  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    37    2212    2213   36.50000   37.16667   37.50000    27    2299   26.00000   26.00000   27.00000
0000414  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    38    2213    2214   37.50000   37.50000   38.50000    27    2300   26.00000   26.00000   27.00000
0000415  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    38    2213    2214   37.50000   37.83333   38.50000    27    2300   26.00000   26.00000   27.00000
0000416  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    38    2213    2214   37.50000   38.16667   38.50000    27    2300   26.00000   26.00000   27.00000
0000417  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    39    2214    2215   38.50000   38.50000   39.50000    27    2301   26.00000   26.00000   27.00000
0000418  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    39    2214    2215   38.50000   38.83333   39.50000    27    2301   26.00000   26.00000   27.00000
0000419  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    39    2214    2215   38.50000   39.16667   39.50000    27    2301   26.00000   26.00000   27.00000
0000420  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    40    2215    2216   39.50000   39.50000   40.50000    27    2302   26.00000   26.00000   27.00000
0000421  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    40    2215    2216   39.50000   39.83333   40.50000    27    2302   26.00000   26.00000   27.00000
0000422  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    40    2215    2216   39.50000   40.16667   40.50000    27    2302   26.00000   26.00000   27.00000
0000423  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    41    2216    2217   40.50000   40.50000   41.50000    27    2303   26.00000   26.00000   27.00000
0000424  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    41    2216    2217   40.50000   40.83333   41.50000    27    2303   26.00000   26.00000   27.00000
0000425  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    41    2216    2217   40.50000   41.16667   41.50000    27    2303   26.00000   26.00000   27.00000
0000426  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    42    2217    2218   41.50000   41.50000   42.50000    27    2304   26.00000   26.00000   27.00000
0000427  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    42    2217    2218   41.50000   41.83333   42.50000    27    2304   26.00000   26.00000   27.00000
0000428  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    42    2217    2218   41.50000   42.16667   42.50000    27    2304   26.00000   26.00000   27.00000
0000429  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    43    2218    2219   42.50000   42.50000   43.50000    27    2305   26.00000   26.00000   27.00000
0000430  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    43    2218    2219   42.50000   42.83333   43.50000    27    2305   26.00000   26.00000   27.00000
0000431  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    43    2218    2219   42.50000   43.16667   43.50000    27    2305   26.00000   26.00000   27.00000
0000432  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    44    2219    2220   43.50000   43.50000   44.50000    27    2306   26.00000   26.00000   27.00000
0000433  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    44    2219    2220   43.50000   43.83333   44.50000    27    2306   26.00000   26.00000   27.00000
0000434  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    44    2219    2220   43.50000   44.16667   44.50000    27    2306   26.00000   26.00000   27.00000
0000435  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45    2220    2221   44.50000   44.50000   45.50000    27    2307   26.00000   26.00000   27.00000
0000436  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45    2220    2221   44.50000   44.83333   45.50000    27    2307   26.00000   26.00000   27.00000
0000437  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    45    2220    2221   44.50000   45.16667   45.50000    27    2307   26.00000   26.00000   27.00000
0000438  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    46    2221    2222   45.50000   45.50000   46.50000    27    2308   26.00000   26.00000   27.00000
0000439  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    46    2221    2222   45.50000   45.83333   46.50000    27    2308   26.00000   26.00000   27.00000
0000440  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    46    2221    2222   45.50000   46.16667   46.50000    27    2308   26.00000   26.00000   27.00000
0000441  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    47    2222    2223   46.50000   46.50000   47.50000    27    2309   26.00000   26.00000   27.00000
0000442  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    47    2222    2223   46.50000   46.83333   47.50000    27    2309   26.00000   26.00000   27.00000
0000443  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    47    2222    2223   46.50000   47.16667   47.50000    27    2309   26.00000   26.00000   27.00000
0000444  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    48    2223    2224   47.50000   47.50000   48.50000    27    2310   26.00000   26.00000   27.00000
0000445  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    48    2223    2224   47.50000   47.83333   48.50000    27    2310   26.00000   26.00000   27.00000
